FIPS ,State,County,2010 Census Population,"Population Estimate, 2011","Population Estimate, 2012","Population Estimate, 2013","Population Estimate, 2014","Population Estimate, 2015","Population Estimate, 2016"
23023,ME,Sagadahoc ,35293,35103,35109,35031,35086,35173,35273
23025,ME,Somerset ,52228,51933,51854,51731,51258,51056,50915
23027,ME,Waldo ,38786,38808,38914,38948,39000,39129,39364
23029,ME,Washington ,32856,32712,32514,32225,31834,31604,31450
23031,ME,York ,197131,198223,199053,199442,200686,201158,202343
24001,MD,Allegany ,75087,74586,73975,73618,73045,72531,72130
24003,MD,Anne Arundel ,537656,545017,550641,555897,559966,563837,568346
24005,MD,Baltimore ,805029,813169,818282,823295,826518,829209,831026
24009,MD,Calvert ,88737,89291,89685,90477,90601,90620,91251
24011,MD,Caroline ,33066,32912,32640,32658,32524,32591,32850
24013,MD,Carroll ,167134,167238,167191,167476,167700,167651,167656
24015,MD,Cecil ,101108,101635,101776,101917,102180,102397,102603
24017,MD,Charles ,146551,149282,150770,152821,154567,155923,157705
24019,MD,Dorchester ,32618,32694,32476,32595,32537,32391,32258
24021,MD,Frederick ,233385,237322,239610,241180,243569,245377,247591
24023,MD,Garrett ,30097,30101,29904,29952,29658,29446,29425
24025,MD,Harford ,244826,246704,248661,249210,249839,250138,251032
24027,MD,Howard ,287085,293898,299605,304534,308151,312711,317233
24029,MD,Kent ,20197,20238,19986,19819,19793,19768,19730
24031,MD,Montgomery ,971777,992928,1006218,1017759,1027780,1036233,1043863
24033,MD,Prince George's ,863420,874983,882465,891302,900647,906003,908049
24035,MD,Queen Anne's ,47798,48329,48520,48495,48727,48889,48929
24037,MD,St. Mary's ,105151,107781,109071,109607,110483,111628,112587
24039,MD,Somerset ,26470,26330,26117,26049,25653,25746,25928
24041,MD,Talbot ,37782,37973,38055,37914,37569,37523,37278
24043,MD,Washington ,147430,148827,149215,149321,149459,149570,150292
24045,MD,Wicomico ,98733,100113,100555,100944,101538,102019,102577
24047,MD,Worcester ,51454,51437,51511,51431,51438,51380,51444
24510,MD,Baltimore city,620961,620815,622722,622858,623353,621402,614664
25001,MA,Barnstable ,215888,215372,214915,214844,214858,214621,214276
25003,MA,Berkshire ,131219,130515,130201,129409,128633,127671,126903
25005,MA,Bristol ,548285,549400,551341,552637,555071,556967,558324
25007,MA,Dukes ,16535,16678,16793,17146,17283,17217,17246
25009,MA,Essex ,743159,751507,757163,764129,770391,776111,779018
25011,MA,Franklin ,71372,71606,71536,71149,70965,70550,70382
25013,MA,Hampden ,463490,465973,466578,467206,469033,469078,468467
25015,MA,Hampshire ,158080,160134,160418,160851,161043,161049,161816
25017,MA,Middlesex ,1503085,1523717,1540330,1556956,1569953,1581037,1589774
25019,MA,Nantucket ,10172,10137,10312,10529,10765,10858,11008
25021,MA,Norfolk ,670850,678262,683121,688749,692143,694895,697181
25023,MA,Plymouth ,494919,498268,499622,503281,506937,509880,513565
25025,MA,Suffolk ,722023,736602,749469,759670,768537,776688,784230
25027,MA,Worcester ,798552,803752,806209,810230,814299,817618,819589
26001,MI,Alcona ,10942,10776,10609,10573,10439,10333,10352
26003,MI,Alger ,9601,9550,9495,9495,9424,9347,9219
26005,MI,Allegan ,111408,111550,111929,112415,113778,114661,115548
26007,MI,Alpena ,29598,29339,29208,29012,28932,28791,28704
26009,MI,Antrim ,23580,23385,23336,23219,23244,23133,23144
26011,MI,Arenac ,15899,15617,15495,15412,15324,15280,15122
26013,MI,Baraga ,8860,8818,8708,8682,8623,8546,8503
26015,MI,Barry ,59173,58970,59068,59134,59283,59393,59702
26017,MI,Bay ,107771,107498,107091,106910,106232,105557,104747
26019,MI,Benzie ,17525,17431,17389,17400,17511,17436,17572
26021,MI,Berrien ,156813,156518,156093,155501,155439,154629,154010
26023,MI,Branch ,45248,43897,43771,43539,43669,43607,43427
26025,MI,Calhoun ,136146,135245,134777,134869,134976,134447,134386
26027,MI,Cass ,52293,52459,52050,51848,51813,51665,51599
26029,MI,Charlevoix ,25949,26039,26107,26199,26167,26215,26174
26031,MI,Cheboygan ,26152,25937,25782,25617,25681,25415,25401
26033,MI,Chippewa ,38520,38898,39035,38630,38256,38003,37724
26035,MI,Clare ,30926,30967,30791,30579,30703,30610,30358
26037,MI,Clinton ,75382,76197,76459,77127,77370,77383,77888
26039,MI,Crawford ,14074,14027,13988,13904,13756,13809,13744
26041,MI,Delta ,37069,36935,36838,36830,36573,36407,36202
26043,MI,Dickinson ,26168,26072,26211,26032,25929,25740,25535
26045,MI,Eaton ,107759,107869,107960,108245,108679,108676,109160
26047,MI,Emmet ,32694,32776,32891,33064,33184,33132,33182
26049,MI,Genesee ,425790,421773,418029,415553,412813,410442,408615
26051,MI,Gladwin ,25692,25843,25511,25530,25460,25210,25122
26053,MI,Gogebic ,16427,16114,16033,15854,15678,15443,15243
26055,MI,Grand Traverse ,86986,88169,88998,89998,90869,91624,92084
26057,MI,Gratiot ,42476,42160,42039,42019,41607,41513,41202
26059,MI,Hillsdale ,46688,46636,46297,46155,45955,45940,45774
26061,MI,Houghton ,36628,36767,36729,36675,36483,36382,36555
26063,MI,Huron ,33118,32754,32476,32269,32056,31822,31481
26065,MI,Ingham ,280895,282034,282363,282587,284058,285735,288051
26067,MI,Ionia ,63905,63865,63910,64023,64292,64173,64232
26069,MI,Iosco ,25887,25559,25387,25380,25419,25352,25327
26071,MI,Iron ,11817,11750,11573,11507,11350,11342,11195
26073,MI,Isabella ,70311,70661,70660,70177,70059,70690,71282
26075,MI,Jackson ,160248,159673,160102,159789,159597,159465,158460
26077,MI,Kalamazoo ,250331,252480,255251,257162,258994,259966,261654
26079,MI,Kalkaska ,17153,17159,17097,17292,17380,17262,17263
26081,MI,Kent ,602622,608076,615041,623226,630227,636095,642173
26083,MI,Keweenaw ,2156,2231,2208,2178,2215,2176,2199
26085,MI,Lake ,11539,11481,11474,11382,11331,11393,11496
26087,MI,Lapeer ,88319,88066,88221,88307,88237,88444,88340
26089,MI,Leelanau ,21708,21638,21609,21695,21834,21918,21765
26091,MI,Lenawee ,99892,99302,98994,98784,98696,98389,98504
26093,MI,Livingston ,180967,182380,183059,184445,185727,187350,188624
26095,MI,Luce ,6631,6525,6497,6525,6435,6438,6358
26097,MI,Mackinac ,11113,11071,11135,11071,11066,10897,10820
26099,MI,Macomb ,840978,843299,848588,855885,861804,864507,867730
26101,MI,Manistee ,24733,24734,24639,24444,24409,24458,24373
26103,MI,Marquette ,67077,67439,67814,67776,67761,67305,66435
26105,MI,Mason ,28705,28648,28672,28656,28761,28812,28876
26107,MI,Mecosta ,42798,43445,43515,43265,43204,43092,43221
26109,MI,Menominee ,24029,23917,23734,23739,23574,23514,23281
26111,MI,Midland ,83629,83755,83678,83578,83459,83618,83462
26113,MI,Missaukee ,14849,14950,15039,15083,15011,14927,15102
26115,MI,Monroe ,152021,151513,150862,150224,149936,149494,149208
26117,MI,Montcalm ,63342,63224,63103,62840,62867,62826,62974
26119,MI,Montmorency ,9765,9593,9491,9361,9293,9265,9173
26121,MI,Muskegon ,172188,169979,170126,172230,172281,172697,173408
26123,MI,Newaygo ,48460,48434,47976,47968,47920,47984,47938
26125,MI,Oakland ,1202362,1211103,1221138,1231947,1238718,1240301,1243970
26127,MI,Oceana ,26570,26409,26246,26194,26175,26118,26027
26129,MI,Ogemaw ,21699,21541,21424,21211,21024,20950,20904
26131,MI,Ontonagon ,6780,6626,6417,6314,6173,6008,5911
26133,MI,Osceola ,23528,23454,23274,23261,23151,23066,23110
26135,MI,Oscoda ,8640,8650,8596,8377,8353,8278,8264
26137,MI,Otsego ,24164,24131,24039,24104,24134,24244,24470
26139,MI,Ottawa ,263801,266387,270146,273531,276963,280023,282250
26141,MI,Presque Isle ,13376,13185,13119,13049,12998,12849,12762
26143,MI,Roscommon ,24449,24313,24131,23935,23932,23803,23700
26145,MI,Saginaw ,200169,198838,198352,196785,195252,193290,192326
26147,MI,St. Clair ,163040,161530,160572,160206,160107,159874,159587
26149,MI,St. Joseph ,61295,61062,60946,60938,61035,60843,60853
26151,MI,Sanilac ,43114,42719,42344,41907,41667,41476,41409
26153,MI,Schoolcraft ,8485,8478,8358,8250,8162,8157,8001
26155,MI,Shiawassee ,70648,69952,69263,68825,68839,68517,68554
26157,MI,Tuscola ,55729,55390,54716,54221,53991,53804,53338
26159,MI,Van Buren ,76258,75913,75268,75330,75193,75064,75223
26161,MI,Washtenaw ,344791,349071,351299,354573,358980,360847,364709
26163,MI,Wayne ,1820584,1800915,1791995,1774623,1764919,1757062,1749366
26165,MI,Wexford ,32735,32679,32584,32533,32898,32966,33163
27001,MN,Aitkin ,16202,16097,15930,15739,15689,15669,15583
27003,MN,Anoka ,330844,332838,335978,338907,341581,343822,345957
27005,MN,Becker ,32504,32815,33042,33266,33327,33492,33734
27007,MN,Beltrami ,44442,45111,45226,45545,45667,45674,46106
27009,MN,Benton ,38451,38844,38883,39248,39440,39723,39992
27011,MN,Big Stone ,5269,5226,5168,5111,5121,5038,5050
27013,MN,Blue Earth ,64013,64355,65049,64894,65460,65777,66441
27015,MN,Brown ,25893,25665,25412,25279,25295,25317,25331
27017,MN,Carlton ,35386,35477,35317,35364,35457,35536,35738
27019,MN,Carver ,91042,92835,93896,95624,97323,98610,100262
27021,MN,Cass ,28567,28397,28425,28525,28554,28668,28993
27023,MN,Chippewa ,12441,12337,12155,12108,12099,12134,12133
27025,MN,Chisago ,53887,53753,53490,53733,53924,54308,54748
27027,MN,Clay ,58999,59950,60210,60588,61219,62118,62875
27029,MN,Clearwater ,8695,8701,8670,8776,8772,8775,8827
27031,MN,Cook ,5176,5206,5183,5176,5220,5208,5286
27033,MN,Cottonwood ,11687,11745,11636,11618,11556,11504,11470
27035,MN,Crow Wing ,62500,62661,62866,63099,63251,63451,63940
27037,MN,Dakota ,398552,401969,404893,408351,411979,414299,417486
27039,MN,Dodge ,20087,20192,20248,20314,20350,20381,20506
27041,MN,Douglas ,36009,36275,36446,36545,36804,37057,37456
27043,MN,Faribault ,14553,14526,14250,14171,14182,14057,13935
27045,MN,Fillmore ,20866,20879,20893,20823,20835,20832,21003
27047,MN,Freeborn ,31255,31093,31035,30936,30768,30570,30446
27049,MN,Goodhue ,46183,46282,46399,46390,46349,46438,46676
27051,MN,Grant ,6018,6003,5945,5982,5953,5878,5956
27053,MN,Hennepin ,1152425,1169416,1184361,1198619,1210404,1220459,1232483
27055,MN,Houston ,19027,18920,18815,18818,18737,18770,18814
27057,MN,Hubbard ,20428,20515,20472,20722,20617,20671,20718
27059,MN,Isanti ,37816,38245,38242,38186,38401,38453,39025
27061,MN,Itasca ,45058,45118,45231,45442,45467,45397,45242
27063,MN,Jackson ,10266,10191,10288,10255,10246,10084,9944
27065,MN,Kanabec ,16239,16246,15992,16011,15937,15820,15830
27067,MN,Kandiyohi ,42239,42261,42452,42546,42498,42559,42495
27069,MN,Kittson ,4552,4538,4506,4490,4443,4405,4333
27071,MN,Koochiching ,13311,13245,13190,13121,12880,12829,12628
27073,MN,Lac qui Parle ,7259,7233,7122,7004,6887,6852,6715
27075,MN,Lake ,10866,10819,10844,10805,10697,10636,10625
27077,MN,Lake of the Woods ,4045,4013,3956,3922,3907,3906,3814
27079,MN,Le Sueur ,27703,27808,27643,27650,27734,27630,27591
27081,MN,Lincoln ,5896,5857,5805,5803,5805,5767,5783
27083,MN,Lyon ,25857,25815,25625,25675,25681,25671,25699
27085,MN,McLeod ,36651,36420,36013,35977,35881,35919,35842
27087,MN,Mahnomen ,5413,5490,5515,5482,5507,5430,5465
27089,MN,Marshall ,9439,9473,9468,9437,9410,9388,9324
27091,MN,Martin ,20840,20628,20476,20422,20228,20010,19829
27093,MN,Meeker ,23300,23216,23057,23098,23128,23075,23110
27095,MN,Mille Lacs ,26097,25883,25727,25824,25781,25743,25866
27097,MN,Morrison ,33198,33245,33085,32831,32786,32725,32821
27099,MN,Mower ,39163,39275,39332,39262,39266,39215,39163
27101,MN,Murray ,8725,8659,8588,8544,8443,8412,8329
27103,MN,Nicollet ,32727,32964,32960,32926,33267,33401,33575
27105,MN,Nobles ,21378,21587,21708,21750,21622,21717,21848
27107,MN,Norman ,6852,6847,6645,6659,6637,6672,6579
27109,MN,Olmsted ,144248,145932,147066,149033,150068,151251,153102
27111,MN,Otter Tail ,57303,57357,57339,57611,57659,57774,58085
27113,MN,Pennington ,13930,14046,14091,14120,14082,14253,14235
27115,MN,Pine ,29750,29625,29218,29081,29118,29046,28874
27117,MN,Pipestone ,9596,9527,9380,9288,9293,9262,9202
27119,MN,Polk ,31600,31548,31492,31649,31471,31480,31660
27121,MN,Pope ,10995,10923,10929,10921,10949,11029,11049
27123,MN,Ramsey ,508640,515954,521142,527378,532402,536071,540649
27125,MN,Red Lake ,4089,4107,4083,4055,4016,4049,4007
27127,MN,Redwood ,16059,16084,15877,15723,15542,15484,15263
27129,MN,Renville ,15730,15457,15348,15121,14983,14861,14660
27131,MN,Rice ,64142,64907,64885,64757,65040,65278,65622
27133,MN,Rock ,9687,9635,9559,9522,9519,9608,9564
27135,MN,Roseau ,15629,15523,15503,15523,15712,15679,15626
27137,MN,St. Louis ,200226,200323,200351,200526,200685,200222,199980
27139,MN,Scott ,129928,132636,135233,137481,139443,141613,143680
27141,MN,Sherburne ,88499,89266,89518,90184,91088,91623,93528
27143,MN,Sibley ,15226,15184,15114,15057,14912,14877,14827
27145,MN,Stearns ,150642,151310,151812,152397,153485,154957,155652
27147,MN,Steele ,36576,36562,36295,36375,36547,36683,36805
27149,MN,Stevens ,9726,9726,9738,9755,9831,9791,9693
27151,MN,Swift ,9783,9686,9618,9549,9474,9354,9419
27153,MN,Todd ,24895,24833,24547,24427,24246,24220,24233
27155,MN,Traverse ,3558,3514,3426,3413,3390,3398,3356
27157,MN,Wabasha ,21676,21528,21396,21414,21309,21243,21273
27159,MN,Wadena ,13843,13709,13690,13758,13729,13838,13761
27161,MN,Waseca ,19136,19175,19199,19081,18977,19001,18911
27163,MN,Washington ,238136,241559,244011,246470,249026,251103,253117
27165,MN,Watonwan ,11211,11175,11121,11049,10951,10950,10908
27167,MN,Wilkin ,6576,6583,6616,6539,6490,6392,6358
27169,MN,Winona ,51461,51363,51368,51346,51125,50939,50948
27171,MN,Wright ,124700,126352,127377,128396,130030,131255,132550
27173,MN,Yellow Medicine ,10438,10294,10180,10129,10045,9899,9935
28001,MS,Adams ,32297,32411,32180,32104,31913,31292,31248
28003,MS,Alcorn ,37057,37309,37243,37341,37325,37331,37304
28005,MS,Amite ,13131,13172,12964,12865,12607,12565,12458
28007,MS,Attala ,19564,19318,19105,19301,19088,18995,18934
28009,MS,Benton ,8729,8708,8654,8502,8304,8164,8264
28011,MS,Bolivar ,34145,33830,34059,34046,33883,33349,32737
28013,MS,Calhoun ,14962,14911,14846,14735,14732,14696,14610
28015,MS,Carroll ,10597,10461,10409,10354,10249,10238,10255
28017,MS,Chickasaw ,17392,17479,17455,17354,17364,17368,17246
28019,MS,Choctaw ,8547,8403,8357,8404,8305,8294,8242
28021,MS,Claiborne ,9604,9785,9380,9167,9186,9171,9139
28023,MS,Clarke ,16732,16661,16500,16368,16257,16003,15888
28025,MS,Clay ,20634,20493,20384,20339,20139,20022,19850
28027,MS,Coahoma ,26151,25872,25646,25188,24880,24495,23809
28029,MS,Copiah ,29449,29267,28956,28825,28882,28754,28482
28031,MS,Covington ,19568,19514,19553,19412,19402,19577,19569
28033,MS,DeSoto ,161252,163984,166405,168395,170825,173212,175611
28035,MS,Forrest ,74934,75889,76613,76783,76075,75921,75979
28037,MS,Franklin ,8118,7985,7884,7884,7783,7759,7782
28039,MS,George ,22578,22835,22911,23193,23334,23432,23695
28041,MS,Greene ,14400,14291,14290,14237,14286,13485,13408
28043,MS,Grenada ,21906,21584,21610,21544,21654,21507,21275
28045,MS,Hancock ,43929,44767,45331,45592,46061,46366,46791
28047,MS,Harrison ,187105,190942,193692,196367,198597,200962,203234
28049,MS,Hinds ,245285,247898,247694,245918,244906,243234,241229
28051,MS,Holmes ,19198,19208,19076,18790,18516,18356,17999
28053,MS,Humphreys ,9375,9327,9215,8948,8774,8658,8513
28055,MS,Issaquena ,1406,1394,1411,1413,1384,1330,1294
28057,MS,Itawamba ,23401,23341,23392,23465,23520,23649,23529
28059,MS,Jackson ,139668,140034,139999,140353,141422,141233,141241
28061,MS,Jasper ,17062,16801,16547,16491,16514,16561,16578
28063,MS,Jefferson ,7726,7579,7656,7632,7567,7489,7297
28065,MS,Jefferson Davis ,12487,12180,12093,11956,11815,11604,11385
28067,MS,Jones ,67761,67858,68328,68826,68233,68224,67953
28069,MS,Kemper ,10456,10257,10351,10260,10188,9943,9896
28071,MS,Lafayette ,47351,48416,50367,51633,52154,53014,53796
28073,MS,Lamar ,55658,57140,57862,58887,59883,60570,60914
28075,MS,Lauderdale ,80261,80620,80266,80283,79356,78505,77755
28077,MS,Lawrence ,12929,12672,12612,12512,12522,12618,12749
28079,MS,Leake ,23805,23286,23235,23311,23183,22706,22620
28081,MS,Lee ,82910,84172,85093,85384,85250,85295,85381
28083,MS,Leflore ,32317,32027,30781,30780,30784,30300,29856
28085,MS,Lincoln ,34869,34856,34835,34733,34763,34601,34523
28087,MS,Lowndes ,59779,59590,59680,59945,59953,59744,59602
28089,MS,Madison ,95203,97171,98549,100187,101698,103409,105114
28091,MS,Marion ,27088,26712,26365,26121,25778,25533,25251
28093,MS,Marshall ,37144,36759,36558,36497,36199,35927,35801
28095,MS,Monroe ,36989,36553,36396,36113,35986,35777,35873
28097,MS,Montgomery ,10925,10755,10561,10529,10328,10158,10187
28099,MS,Neshoba ,29676,29698,29683,29465,29407,29414,29403
28101,MS,Newton ,21720,21488,21596,21650,21784,21670,21558
28103,MS,Noxubee ,11545,11325,11175,11067,11145,11064,11038
28105,MS,Oktibbeha ,47671,47868,48978,49277,49303,49729,49833
28107,MS,Panola ,34707,34511,34444,34421,34415,34152,34164
28109,MS,Pearl River ,55834,55463,55092,54943,55325,55163,55310
28111,MS,Perry ,12250,12238,12084,12118,12197,12225,12245
28113,MS,Pike ,40404,40411,40099,39987,39984,39960,39667
28115,MS,Pontotoc ,29957,29801,30347,30691,30808,30912,31550
28117,MS,Prentiss ,25276,25312,25329,25422,25373,25313,25256
28119,MS,Quitman ,8223,8029,7802,7826,7678,7514,7349
28121,MS,Rankin ,141617,144085,145598,147040,148012,148770,150228
28123,MS,Scott ,28264,28306,28262,28196,28402,28275,28207
28125,MS,Sharkey ,4916,4878,4793,4677,4626,4594,4552
28127,MS,Simpson ,27503,27379,27384,27485,27493,27122,26912
28129,MS,Smith ,16491,16530,16348,16210,16159,16057,15909
28131,MS,Stone ,17786,17927,18053,17970,17877,18061,18012
28133,MS,Sunflower ,29450,28515,28417,27941,27432,26923,26407
28135,MS,Tallahatchie ,15378,15361,15100,15025,14740,14623,14394
28137,MS,Tate ,28886,28739,28513,28354,28255,28368,28201
28139,MS,Tippah ,22232,22079,21956,22051,22027,22082,22190
28141,MS,Tishomingo ,19593,19611,19603,19479,19433,19509,19491
28143,MS,Tunica ,10778,10590,10449,10475,10536,10342,10234
28145,MS,Union ,27134,27311,27369,27789,28158,28318,28311
28147,MS,Walthall ,15443,15396,15090,14887,14854,14629,14599
28149,MS,Warren ,48773,48275,48194,48310,47985,47542,47140
28151,MS,Washington ,51137,50448,50055,49704,49079,48053,47231
28153,MS,Wayne ,20747,20650,20637,20488,20468,20510,20480
28155,MS,Webster ,10253,10135,10056,9942,9974,9869,9767
28157,MS,Wilkinson ,9878,9579,9465,9350,9201,9102,9047
28159,MS,Winston ,19198,19010,18973,18705,18457,18301,18160
28161,MS,Yalobusha ,12678,12505,12369,12343,12264,12451,12471
28163,MS,Yazoo ,28065,28232,28283,27927,27742,27377,27264
29001,MO,Adair ,25607,25610,25680,25702,25564,25430,25359
29003,MO,Andrew ,17291,17271,17390,17369,17335,17291,17350
29005,MO,Atchison ,5685,5581,5518,5424,5363,5301,5293
29007,MO,Audrain ,25529,25601,25627,25658,25952,26082,26021
29009,MO,Barry ,35597,35662,35673,35702,35706,35766,35732
29011,MO,Barton ,12402,12369,12348,12219,12024,11877,11908
29013,MO,Bates ,17049,17023,16696,16489,16551,16410,16417
29015,MO,Benton ,19056,19015,18939,18866,18794,18687,18839
29017,MO,Bollinger ,12363,12372,12395,12435,12368,12161,12052
29019,MO,Boone ,162642,166030,168746,171072,172906,174546,176594
29021,MO,Buchanan ,89201,89618,89858,89776,89486,89016,88938
29023,MO,Butler ,42794,42989,43004,42970,42865,42859,42739
29025,MO,Caldwell ,9424,9214,9117,9069,9017,9020,9062
29027,MO,Callaway ,44332,44317,44442,44513,44692,44739,45078
29029,MO,Camden ,44002,43622,43914,43891,44130,44329,44497
29031,MO,Cape Girardeau ,75674,76674,77171,77636,78147,78577,78913
29033,MO,Carroll ,9295,9257,9096,9097,8995,8945,8913
29035,MO,Carter ,6265,6315,6256,6313,6256,6250,6168
29037,MO,Cass ,99478,99999,100521,100807,100951,101496,102845
29039,MO,Cedar ,13982,13839,13830,13933,13938,13944,14016
29041,MO,Chariton ,7831,7731,7665,7627,7674,7592,7516
29043,MO,Christian ,77422,78694,79762,80774,82048,83282,84401
29045,MO,Clark ,7139,7030,6978,6906,6884,6810,6723
29047,MO,Clay ,221939,225083,227530,230365,233224,235471,239085
29049,MO,Clinton ,20743,20648,20474,20482,20271,20635,20610
29051,MO,Cole ,75990,76387,76371,76648,76583,76780,76631
29053,MO,Cooper ,17601,17571,17534,17631,17572,17616,17712
29055,MO,Crawford ,24696,24826,24779,24535,24621,24487,24302
